modified,created,deleted,renamed,total,mod_ratio,rename_ratio,rate,label
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,0,1,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,1,0,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,0,0,1,118,0.0,0.0084745762711864,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,0,1,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,1,0,0,118,0.0,0.0,23.6,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
0,0,0,1,119,0.0,0.0084033613445378,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
0,0,1,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,1,0,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,0,1,120,0.0,0.0083333333333333,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,1,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,1,0,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,0,1,120,0.0,0.0083333333333333,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,1,0,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,120,0.0,0.0083333333333333,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,122,0.0081967213114754,0.0,24.4,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,122,0.0081967213114754,0.0,24.4,lockbit
0,1,0,0,122,0.0,0.0,24.4,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,122,0.0081967213114754,0.0,24.4,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,121,0.0,0.0082644628099173,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,1,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,120,0.0,0.0083333333333333,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,1,0,120,0.0,0.0,24.0,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,1,0,0,121,0.0,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
1,0,0,0,121,0.0082644628099173,0.0,24.2,lockbit
0,0,0,1,120,0.0,0.0083333333333333,24.0,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,0,1,0,119,0.0,0.0,23.8,lockbit
1,0,0,0,120,0.0083333333333333,0.0,24.0,lockbit
0,1,0,0,119,0.0,0.0,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
0,0,0,1,119,0.0,0.0084033613445378,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
0,0,1,0,119,0.0,0.0,23.8,lockbit
1,0,0,0,119,0.0084033613445378,0.0,23.8,lockbit
0,1,0,0,119,0.0,0.0,23.8,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
1,0,0,0,118,0.0084745762711864,0.0,23.6,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,1,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,117,0.0,0.0085470085470085,23.4,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,1,0,0,117,0.0,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
1,0,0,0,117,0.0085470085470085,0.0,23.4,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,115,0.0,0.008695652173913,23.0,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,1,0,115,0.0,0.0,23.0,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,0,1,115,0.0,0.008695652173913,23.0,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,1,0,115,0.0,0.0,23.0,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,112,0.0089285714285714,0.0,22.4,lockbit
0,0,1,0,110,0.0,0.0,22.0,lockbit
1,0,0,0,109,0.0091743119266055,0.0,21.8,lockbit
0,1,0,0,107,0.0,0.0,21.4,lockbit
1,0,0,0,107,0.0093457943925233,0.0,21.4,lockbit
1,0,0,0,107,0.0093457943925233,0.0,21.4,lockbit
0,0,0,1,107,0.0,0.0093457943925233,21.4,lockbit
1,0,0,0,107,0.0093457943925233,0.0,21.4,lockbit
0,0,1,0,107,0.0,0.0,21.4,lockbit
1,0,0,0,107,0.0093457943925233,0.0,21.4,lockbit
0,1,0,0,107,0.0,0.0,21.4,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,107,0.0093457943925233,0.0,21.4,lockbit
0,0,1,0,107,0.0,0.0,21.4,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,105,0.0,0.0095238095238095,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,106,0.0,0.0,21.2,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,105,0.0,0.0095238095238095,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,105,0.0,0.0095238095238095,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,105,0.0,0.0095238095238095,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,1,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,1,0,0,105,0.0,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
1,0,0,0,105,0.0095238095238095,0.0,21.0,lockbit
0,0,0,1,106,0.0,0.0094339622641509,21.2,lockbit
1,0,0,0,106,0.0094339622641509,0.0,21.2,lockbit
0,0,1,0,107,0.0,0.0,21.4,lockbit
1,0,0,0,108,0.0092592592592592,0.0,21.6,lockbit
0,1,0,0,109,0.0,0.0,21.8,lockbit
1,0,0,0,110,0.009090909090909,0.0,22.0,lockbit
1,0,0,0,110,0.009090909090909,0.0,22.0,lockbit
0,0,0,1,111,0.0,0.009009009009009,22.2,lockbit
1,0,0,0,112,0.0089285714285714,0.0,22.4,lockbit
0,0,1,0,112,0.0,0.0,22.4,lockbit
1,0,0,0,113,0.0088495575221238,0.0,22.6,lockbit
0,1,0,0,113,0.0,0.0,22.6,lockbit
1,0,0,0,114,0.0087719298245614,0.0,22.8,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,0,1,115,0.0,0.008695652173913,23.0,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,1,0,115,0.0,0.0,23.0,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,115,0.0,0.008695652173913,23.0,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,0,1,115,0.0,0.008695652173913,23.0,lockbit
1,0,0,0,115,0.008695652173913,0.0,23.0,lockbit
0,0,1,0,115,0.0,0.0,23.0,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,1,0,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,0,1,116,0.0,0.0086206896551724,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,lockbit
0,0,1,0,116,0.0,0.0,23.2,lockbit
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,1,0,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,0,0,1,117,0.0,0.0085470085470085,23.4,ryuk
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,0,1,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,1,0,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,0,0,1,117,0.0,0.0085470085470085,23.4,ryuk
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,0,1,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,1,0,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,0,1,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,1,0,0,116,0.0,0.0,23.2,ryuk
1,0,0,0,116,0.0086206896551724,0.0,23.2,ryuk
0,0,1,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,1,0,0,117,0.0,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,0,0,1,117,0.0,0.0085470085470085,23.4,ryuk
1,0,0,0,117,0.0085470085470085,0.0,23.4,ryuk
0,0,1,0,117,0.0,0.0,23.4,ryuk
